unified_id,kg_id,hgnc_id,symbol,entrez_id,ensembl_gene_id,uniprot_ids,refseq_accession,symbol_in_kg,biogrid_id
8108,26626,HGNC:17853,IBTK,25998,ENSG00000005700,Q9P2D0,NM_015525,IBTK,117474
8109,59399,HGNC:4856,HDGF,3068,ENSG00000143321,P51858,NM_004494,HDGF,109318
8110,92168,HGNC:24718,TMX3,54495,ENSG00000166479,Q96JJ7,NM_019022,TMX3,119991
8111,26638,HGNC:24817,RABEP2,79874,ENSG00000177548,Q9H5N1,NM_024816,RABEP2,122962
8112,59407,HGNC:868,ATP6AP1,537,ENSG00000071553,Q15904,NM_001183,ATP6AP1,107019
8113,92179,HGNC:15532,JAM3,83700,ENSG00000166086,Q9BX67,NM_032801,JAM3,123734
8114,92180,HGNC:15746,TOMM34,10953,ENSG00000025772,Q15785,NM_006809,TOMM34,116153
8115,26648,HGNC:6349,KLF5,688,ENSG00000102554,Q13887,NM_001286818,KLF5,107153
8116,59417,HGNC:4537,P2RY13,53829,ENSG00000181631,Q9BPV8,NM_023914,P2RY13,119802
8117,59418,HGNC:8848,PES1,23481,ENSG00000100029,O00541,NM_014303,PES1,117040
8118,92188,HGNC:566,AP3B1,8546,ENSG00000132842,O00203,NM_001271769,AP3B1,114116
8119,26659,HGNC:16053,CFAP52,146845,ENSG00000166596,Q8N1V2,NM_145054,CFAP52,127014
8120,59431,HGNC:26625,UGT3A1,133688,ENSG00000145626,Q6NUS8,NM_152404,UGT3A1,126370
8121,59432,HGNC:6494,LAMC3,10319,ENSG00000050555,Q9Y6N6,NM_006059,LAMC3,115603
8122,26664,HGNC:6875,MAPK13,5603,ENSG00000156711,O15264,NM_002754,MAPK13,111589
8123,92204,HGNC:17902,COMMD5,28991,ENSG00000170619,Q9GZQ3,NM_014066,COMMD5,118812
8124,92206,HGNC:4376,GMPR,2766,ENSG00000137198,P36959,NM_006877,GMPR,109028
8125,59442,HGNC:16840,MED20,9477,ENSG00000124641,Q9H944,NM_004275,MED20,114862
8126,26680,HGNC:24845,RAB11FIP5,26056,ENSG00000135631,Q9BXF6,NM_015470,RAB11FIP5,117518
8127,92216,HGNC:8685,PCDHB14,56122,ENSG00000120327,Q9Y5E9,NM_018934,PCDHB14,121062
8128,26682,HGNC:23366,ARPC5L,81873,ENSG00000136950,Q9BPX5,NM_030978,ARPC5L,123617
8129,59449,HGNC:30200,VWC2,375567,ENSG00000188730,Q2TAL6,NM_198570,VWC2,131984
8130,92222,HGNC:25613,CWF19L1,55280,ENSG00000095485,Q69YN2,NM_018294,CWF19L1,120568
8131,26687,HGNC:3719,FKBP3,2287,ENSG00000100442,Q00688,NM_002013,FKBP3,108577
8132,92223,HGNC:8875,PFKFB4,5210,ENSG00000114268,Q16877,NM_004567,PFKFB4,111231
8133,26691,HGNC:13083,ZBTB21,49854,ENSG00000173276,Q9ULJ3,NM_020727,ZBTB21,119066
8134,26692,HGNC:6412,KRT1,3848,ENSG00000167768,P04264,NM_006121,KRT1,110046
8135,26693,HGNC:17787,LIN7A,8825,ENSG00000111052,O14910,NM_001324423,LIN7A,114352
8136,92236,HGNC:30700,TSHZ3,57616,ENSG00000121297,Q63HK5,NM_020856,TSHZ3,121663
